L3;4;06:45;
L3;4;07:00;
L3;4;07:15;
L3;4;07:30;
L3;4;07:45;
L3;4;08:00;
L3;4;08:15;
L3;4;08:30;
L3;4;08:45;
L3;4;09:00;
L3;4;09:15;
L3;4;09:30;
L3;4;09:45;
L3;4;10:00;
L3;4;10:15;
L3;4;10:30;
L3;4;10:45;
L3;4;11:00;
L3;4;11:15;
L3;4;11:30;
L3;4;11:45;
L3;4;12:00;
L3;4;12:15;
L3;4;12:30;
L3;4;12:45;
L3;4;13:00;
L3;4;13:15;
L3;4;13:30;
L3;4;13:45;
L3;4;14:00;
L3;4;14:15;
L3;4;14:30;
L3;4;14:45;
L3;4;15:00;
L3;4;15:15;
L3;4;15:30;
L3;4;15:45;
L3;4;16:00;
L3;4;16:15;
L3;4;16:30;
L3;4;16:45;
L3;4;17:00;
L3;4;17:15;
L3;4;17:30;
L3;4;17:45;
L3;4;18:00;
L3;4;18:15;
L3;4;18:30;
L3;4;18:45;
L3;4;19:00;
L3;4;19:15;
L3;4;19:30;
L3;4;19:45;
L3;4;20:00;
L3;4;20:15;
L3;4;20:30;
L3;4;20:45;
L3;4;21:00;
L3;4;21:15;
L3;4;21:30;
L3;4;21:45;

L3;5;06:15;
L3;5;06:30;
L3;5;06:45;
L3;5;07:00;
L3;5;07:15;
L3;5;07:30;
L3;5;07:45;
L3;5;08:00;
L3;5;08:15;
L3;5;08:30;
L3;5;08:45;
L3;5;09:00;
L3;5;09:15;
L3;5;09:30;
L3;5;09:45;
L3;5;10:00;
L3;5;10:15;
L3;5;10:30;
L3;5;10:45;
L3;5;11:00;
L3;5;11:15;
L3;5;11:30;
L3;5;11:45;
L3;5;12:00;
L3;5;12:15;
L3;5;12:30;
L3;5;12:45;
L3;5;13:00;
L3;5;13:15;
L3;5;13:30;
L3;5;13:45;
L3;5;14:00;
L3;5;14:15;
L3;5;14:30;
L3;5;14:45;
L3;5;15:00;
L3;5;15:15;
L3;5;15:30;
L3;5;15:45;
L3;5;16:00;
L3;5;16:15;
L3;5;16:30;
L3;5;16:45;
L3;5;17:00;
L3;5;17:15;
L3;5;17:30;
L3;5;17:45;
L3;5;18:00;
L3;5;18:15;
L3;5;18:30;
L3;5;18:45;
L3;5;19:00;
L3;5;19:15;
L3;5;19:30;
L3;5;19:45;
L3;5;20:00;
L3;5;20:15;
L3;5;20:30;
L3;5;20:45;
L3;5;21:00;
L3;5;21:15;
L3;5;21:30;
L3;5;21:45;
L3;6;06:15;
L3;6;07:00;
L3;6;07:45;
L3;6;08:30;
L3;6;09:15;
L3;6;10:00;
L3;6;10:45;
L3;6;11:15;
L3;6;12:00;
L3;6;12:45;
L3;6;13:30;
L3;6;14:15;
L3;6;15:00;
L3;6;15:45;
L3;6;16:30;
L3;6;17:15;
L3;6;18:00;
L3;6;18:45;
L3;6;19:30;
L3;6;20:15;
L3;6;21:00;
L3;6;21:45;
L3;7;06:15;
L3;7;07:15;
L3;7;08:15;
L3;7;09:15;
L3;7;10:15;
L3;7;11:15;
L3;7;12:15;
L3;7;13:15;
L3;7;14:15;
L3;7;15:15;
L3;7;16:15;
L3;7;17:15;
L3;7;18:15;
L3;7;19:15;
L3;7;20:15;
L3;7;21:15;
